timestamp,formatted_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_w,pitch_w,yaw_w,rssi,pose 
81997486,01-01 16:46:37:486,3.25732,-0.0844727,0.973633,21.3125,-179.25,-315.5,6,4,15,-53,unknown
81997548,01-01 16:46:37:548,1.72559,-1.02979,1.15479,58.0625,-156.438,-177.75,6,2,15,-53,unknown
81997606,01-01 16:46:37:606,0.52002,-0.734375,0.708984,47.5625,-161.875,-79.125,6,1,15,-53,unknown
81997651,01-01 16:46:37:651,-0.0849609,-0.556641,0.57959,80,-128.875,-4.3125,5,1,16,-53,unknown
81997712,01-01 16:46:37:712,-0.675781,-0.373047,0.268066,17.4375,-20.0625,20.0625,5,1,17,-53,unknown
81997749,01-01 16:46:37:749,-0.546387,-0.48291,0.320801,21.75,67.8125,40.25,5,1,16,-53,unknown
81997809,01-01 16:46:37:809,-0.00830078,-0.257324,0.332031,-12.875,146.125,85.5,6,2,16,-53,unknown
81997869,01-01 16:46:37:869,0.928711,-1.625,0.655762,-45.4375,198.688,132,6,3,15,-53,unknown
81997906,01-01 16:46:37:906,3.07227,-1.24805,0.708496,49.4375,242.625,166.562,6,4,15,-53,unknown
81997967,01-01 16:46:37:967,2.46143,-0.96582,1.11279,-75,199.25,311,6,7,15,-53,unknown
81998008,01-01 16:46:38:8,1.64697,-0.474121,0.824219,108.812,113.25,323.938,6,8,15,-53,unknown
81998067,01-01 16:46:38:67,0.644043,-0.14209,0.200195,88.8125,43,217.938,6,9,16,-53,unknown
81998110,01-01 16:46:38:110,0.496582,-0.250488,-0.152832,-30.6875,7.3125,141,6,10,16,-53,unknown
81998169,01-01 16:46:38:169,0.276855,-0.120117,-0.332031,-88.5625,-1.8125,26.5625,6,10,16,-53,unknown
81998208,01-01 16:46:38:208,0.15332,-0.157227,-0.126953,-51.4375,12.75,-71.375,6,10,16,-53,unknown
81998268,01-01 16:46:38:268,0.354004,-0.593262,0.455566,16.625,-1.875,-247.312,6,9,16,-53,unknown
81998328,01-01 16:46:38:328,1.09424,-0.394531,1.19482,-51.125,-177.938,-435.688,6,7,15,-53,unknown
81998367,01-01 16:46:38:367,2.35449,-0.24707,1.08789,-140.812,-188.938,-385.125,6,5,15,-53,unknown
81998427,01-01 16:46:38:427,2.26807,-0.85498,0.850098,40.625,-127.438,-199.062,6,3,15,-53,unknown
81998469,01-01 16:46:38:469,1.35596,-0.603027,0.814941,93,-139.375,-133.875,6,2,15,-53,unknown
81998529,01-01 16:46:38:529,0.36084,-0.475098,0.562988,70.1875,-150.125,-50.5625,6,1,15,-53,unknown
81998569,01-01 16:46:38:569,0.101074,-0.375977,0.44873,98.125,-131.375,-4.1875,5,1,16,-53,unknown
81998628,01-01 16:46:38:628,-0.090332,-0.282227,0.317383,83.1875,-76.9375,32.5625,5,1,17,-53,unknown
81998688,01-01 16:46:38:688,-0.0146484,-0.280273,0.254395,59.375,-2.75,35.5625,5,1,17,-53,unknown
81998726,01-01 16:46:38:726,0.230957,-0.38916,0.167969,42.5,45.25,28.875,5,2,17,-53,unknown
81998794,01-01 16:46:38:794,1.44238,-0.634766,-0.0478516,17.5625,140.562,8.1875,6,2,17,-53,unknown
81998830,01-01 16:46:38:830,1.82227,0.0600586,-0.0209961,-33.4375,179,35.125,6,2,16,-53,unknown
81998890,01-01 16:46:38:890,1.66162,-0.216797,0.143555,-158.125,163.5,79.25,6,3,15,-53,unknown
81998929,01-01 16:46:38:929,1.51367,-0.288574,0.346191,-43.8125,134.5,99.875,6,4,15,-53,unknown
81998988,01-01 16:46:38:988,1.24463,-0.0507812,0.482422,32.8125,121.375,103.438,6,5,15,-53,unknown
81999048,01-01 16:46:39:48,1.08154,-0.276367,0.662598,9.5625,194.25,75.0625,6,6,15,-53,unknown
81999086,01-01 16:46:39:86,1.00732,-0.304688,0.765137,16.5625,238.562,64,6,7,15,-53,unknown
81999146,01-01 16:46:39:146,0.841797,-0.483398,0.889648,11.25,287.188,10.4375,7,8,14,-53,unknown
81999190,01-01 16:46:39:190,0.638672,-0.432129,0.896973,25.125,287.938,-12,7,9,14,-53,unknown
81999250,01-01 16:46:39:250,0.327637,-0.519531,0.908691,71.25,282,-21,7,10,13,-53,unknown
81999288,01-01 16:46:39:288,0.158691,-0.470703,0.835938,87.625,271.312,-25.1875,7,11,13,-53,unknown
81999349,01-01 16:46:39:349,-0.270508,-0.454102,0.81543,81.875,263.375,-20.25,7,12,12,-53,unknown
81999385,01-01 16:46:39:385,-0.449219,-0.427734,0.617676,96.75,265.688,-10.625,7,13,12,-53,unknown
81999452,01-01 16:46:39:452,-0.672363,-0.341309,0.338867,63.8125,272.188,4.6875,6,14,11,-53,unknown
81999492,01-01 16:46:39:492,-0.810547,-0.310059,0.0957031,61.1875,275.5,14.75,6,15,10,-53,unknown
81999551,01-01 16:46:39:551,-1.08643,-0.182617,-0.582031,9.375,295.062,32.6875,4,15,8,-53,unknown
81999589,01-01 16:46:39:589,-1.22412,-0.360352,-0.828125,-44.75,292.812,72.625,2,15,7,-53,unknown
81999650,01-01 16:46:39:650,-1.21436,-0.279297,-0.974609,-138.75,156.438,97.6875,1,15,5,-53,unknown
81999709,01-01 16:46:39:709,-1.19824,-0.171875,-1.07324,-230,18.75,49.3125,0,14,5,-53,unknown
81999753,01-01 16:46:39:753,-1.12256,-0.42627,-0.802734,-282.938,-59.4375,-1.375,17,14,5,-53,unknown
81999812,01-01 16:46:39:812,-0.9375,-0.262695,-0.0898438,-277.312,-137.062,-154.75,17,15,5,-53,unknown
81999851,01-01 16:46:39:851,-1.61621,0.0854492,0.923828,-116.25,-305.375,-355.125,0,16,7,-53,unknown
81999911,01-01 16:46:39:911,0.129883,2.0874,-2.35352,101.688,-314.75,-211.438,6,15,13,-53,unknown
81999971,01-01 16:46:39:971,0.862305,0.96875,1.35889,492.062,-2.9375,-40.9375,7,13,13,-53,unknown
82000008,01-01 16:46:40:8,-1.41162,0.90332,1.54443,-107.625,44.875,73.4375,7,14,13,-53,unknown
82000068,01-01 16:46:40:68,-0.58252,-0.0732422,1.00391,-42.4375,-34.75,-10.6875,7,13,14,-53,unknown
82000112,01-01 16:46:40:112,-0.131348,-0.121582,0.958984,48.8125,-16.3125,1.4375,7,13,14,-53,unknown
82000158,01-01 16:46:40:158,-0.382812,0.0629883,1.00293,90.875,16.75,15.1875,8,13,14,-53,unknown
82000228,01-01 16:46:40:228,-0.382324,0.108887,1.00195,59.6875,23.375,14.4375,8,13,14,-53,unknown
82000271,01-01 16:46:40:271,-0.504395,-0.0917969,1.05371,23.75,63.1875,15.9375,8,13,14,-53,unknown
82000331,01-01 16:46:40:331,-0.545898,0.0336914,0.985352,81.0625,80.5625,9.375,8,14,14,-53,unknown
82000368,01-01 16:46:40:368,-0.52832,-0.00244141,0.850586,74.125,95.3125,9.5,8,14,14,-53,unknown
82000428,01-01 16:46:40:428,-0.55957,-0.0219727,0.654297,60,118.375,1.25,9,14,14,-53,unknown
82000473,01-01 16:46:40:473,-0.595703,-0.0561523,0.529785,50,132.312,-3.5,9,15,14,-53,unknown
82000533,01-01 16:46:40:533,-0.706055,-0.0766602,0.353516,51.6875,142.688,-11.625,9,16,14,-53,unknown
82000571,01-01 16:46:40:571,-0.849609,-0.0458984,0.164062,61.9375,142.688,-5.8125,9,16,14,-53,unknown
82000631,01-01 16:46:40:631,-0.97168,-0.0141602,-0.11084,45.625,154.188,14.9375,12,17,16,-53,unknown
82000675,01-01 16:46:40:675,-1.05518,-0.109863,-0.290527,61.5625,143.688,8.3125,15,17,2,-53,unknown
82000735,01-01 16:46:40:735,-1.11572,-0.0576172,-0.570801,63.0625,142.562,28.125,17,16,3,-53,unknown
82000773,01-01 16:46:40:773,-1.16602,-0.0239258,-0.862793,57.0625,157.562,40.4375,17,15,3,-53,unknown
82000834,01-01 16:46:40:834,-1.14453,0.174805,-1.25,-2.25,146.812,69.8125,17,14,3,-53,unknown
82000871,01-01 16:46:40:871,-1.02246,0.182617,-1.396,-74.8125,84.25,47.25,17,14,3,-53,unknown
82000930,01-01 16:46:40:930,-0.822266,0.0932617,-1.3584,-209.5,-52.625,-17.75,16,14,3,-53,unknown
82000981,01-01 16:46:40:981,-0.893555,-0.153809,-0.928711,-318.312,-117.25,-120.25,15,15,3,-53,unknown
82001041,01-01 16:46:41:41,-1.37988,-0.0698242,0.554199,-195.312,-246.375,-303.375,14,16,3,-53,unknown
82001079,01-01 16:46:41:79,-2.01953,0.119629,1.38672,64.5625,-452.312,-386.5,7,16,14,-53,unknown
82001139,01-01 16:46:41:139,2.57275,-0.0986328,-0.87207,-16.3125,-587.562,-302.562,7,12,13,-53,unknown
82001184,01-01 16:46:41:184,0.852539,1.20459,1.13428,412.312,-64.25,-83.8125,8,12,13,-53,unknown
82001244,01-01 16:46:41:244,-0.506348,-0.241699,1.36328,-119.438,23.125,76.4375,8,12,14,-53,unknown
82001282,01-01 16:46:41:282,-0.535645,-0.197266,1.30127,32.125,-22.6875,29.75,8,12,14,-53,unknown
82001342,01-01 16:46:41:342,-0.196777,-0.00488281,1.07568,-13,-4.0625,1.875,8,12,14,-53,unknown
82001379,01-01 16:46:41:379,-0.175781,0.134766,1.0957,8.8125,27.5,20.0625,8,12,14,-53,unknown
82001439,01-01 16:46:41:439,-0.288086,0.0175781,1.06836,-14.625,67.5,29.375,8,12,14,-53,unknown
82001499,01-01 16:46:41:499,-0.427734,-0.0078125,0.990234,-6.9375,95.9375,26.9375,8,12,14,-53,unknown
82001544,01-01 16:46:41:544,-0.44873,-0.0146484,0.98584,-3.6875,114.812,30.0625,8,13,14,-53,unknown
82001604,01-01 16:46:41:604,-0.553223,-0.0952148,0.861328,16.0625,144.625,40.625,8,13,14,-53,unknown
82001643,01-01 16:46:41:643,-0.572266,-0.0488281,0.713867,31.75,161.562,43.875,8,14,14,-53,unknown
82001702,01-01 16:46:41:702,-0.683105,-0.0844727,0.41748,19.1875,184.75,53.875,9,15,15,-53,unknown
82001739,01-01 16:46:41:739,-0.725586,-0.0458984,0.237793,32.9375,197,56.625,9,16,15,-53,unknown
82001799,01-01 16:46:41:799,-0.804199,0.0380859,-0.0200195,48.5625,193.375,52.375,12,17,17,-53,unknown
82001844,01-01 16:46:41:844,-0.849121,0.0649414,-0.154785,40.125,184.625,56.0625,14,16,1,-53,unknown
82001904,01-01 16:46:41:904,-1.05225,0.182129,-0.392578,57.5,147.688,68.25,15,16,3,-53,unknown
82001959,01-01 16:46:41:959,-1.021,0.187012,-0.804199,67.3125,110.375,58.9375,16,15,3,-53,unknown
82002001,01-01 16:46:42:1,-1.1001,0.238281,-1.20459,47.25,95.875,71.9375,16,14,3,-53,unknown
82002039,01-01 16:46:42:39,-1.06787,0.399414,-1.43701,-23.625,31.75,26.875,16,14,3,-53,unknown
82002100,01-01 16:46:42:100,-1.05371,0.317383,-1.25391,-154.062,-97.625,-35.625,16,14,3,-53,unknown
82002159,01-01 16:46:42:159,-1.04785,0.198242,-0.733398,-229.375,-140.375,-88.6875,15,15,3,-53,unknown
82002199,01-01 16:46:42:199,-1.23145,0.307617,-0.14209,-189.5,-165.812,-179.312,14,16,3,-53,unknown
82002259,01-01 16:46:42:259,-1.70996,0.0268555,0.767578,78.5,-303.688,-352.938,8,17,15,-53,unknown
82002301,01-01 16:46:42:301,-0.444824,0.724121,1.26074,71.25,-404.188,-278.375,7,15,14,-53,unknown
82002361,01-01 16:46:42:361,1.98438,-0.0893555,-0.666016,392.625,-245.5,-117.625,8,12,14,-53,unknown
82002400,01-01 16:46:42:400,0.146484,1.66602,0.819824,420.875,-9.5,3.875,9,12,14,-53,unknown
82002459,01-01 16:46:42:459,-0.641113,-0.356934,1.2959,-206.625,-6,47.0625,8,12,14,-53,unknown
82002519,01-01 16:46:42:519,-0.383789,0.078125,1.16064,2.3125,-42.375,4.625,8,12,14,-53,unknown
82002559,01-01 16:46:42:559,-0.289062,0.192871,1.1792,-4.125,-16.5625,4.8125,8,11,14,-53,unknown
82002601,01-01 16:46:42:601,-0.23877,0.300293,1.125,16,19.3125,15.625,9,11,14,-53,unknown
82002661,01-01 16:46:42:661,-0.306641,0.101562,1.04199,-26.4375,66.3125,24.3125,9,12,14,-53,unknown
82002722,01-01 16:46:42:722,-0.323242,0.134277,0.875488,-35.1875,115.75,33.6875,9,12,14,-53,unknown
82002759,01-01 16:46:42:759,-0.396973,-0.019043,0.822266,-46.75,148.938,39.4375,9,13,14,-53,unknown
82002820,01-01 16:46:42:820,-0.580566,-0.113281,0.628906,-37.1875,193.125,50.5625,9,14,14,-53,unknown
82002867,01-01 16:46:42:867,-0.748047,-0.0820312,0.441895,-39.75,217.875,62.625,9,14,15,-53,unknown
82002919,01-01 16:46:42:919,-0.890625,-0.0888672,0.169922,-16.375,238.312,77.75,9,16,15,-53,unknown
82002979,01-01 16:46:42:979,-1.04102,0.0449219,-0.0405273,34.1875,228.812,72.75,12,17,1,-53,unknown
82003021,01-01 16:46:43:21,-0.97998,0.0756836,-0.1875,58.1875,214.5,87.6875,14,16,3,-53,unknown
82003081,01-01 16:46:43:81,-0.980957,0.204102,-0.483887,100.875,164.25,83.9375,16,15,3,-53,unknown
82003119,01-01 16:46:43:119,-1.04492,0.234863,-1.12109,86.5625,107.375,115.062,16,14,3,-53,unknown
82003181,01-01 16:46:43:181,-1.08789,0.432617,-1.81152,-62.125,-79.875,0.0625,16,14,3,-53,unknown
82003218,01-01 16:46:43:218,-1.08203,0.238281,-1.4375,-179.062,-195.562,-52.125,15,14,3,-53,unknown
82003279,01-01 16:46:43:279,-1.05664,0.103516,-0.404785,-251,-211.812,-120.688,14,16,2,-53,unknown
82003338,01-01 16:46:43:338,-1.44385,0.164551,0.598633,-64.375,-285.875,-298.875,10,16,16,-53,unknown
82003382,01-01 16:46:43:382,-1.06543,-0.0932617,0.868652,98.6875,-376.625,-342.5,8,15,14,-53,unknown
82003421,01-01 16:46:43:421,0.901855,0.0722656,-0.265137,-53.8125,-402.625,-109.688,8,13,14,-53,unknown
82003481,01-01 16:46:43:481,0.23584,-0.498047,1.24561,88.375,-45.1875,-49.1875,8,12,14,-53,unknown
82003541,01-01 16:46:43:541,-0.825684,0.21875,1.12549,61.6875,-34.3125,26.25,8,12,14,-53,unknown
82003586,01-01 16:46:43:586,-0.530273,-0.34375,1.16455,-35.4375,-41.875,-18.6875,8,11,14,-53,unknown
82003638,01-01 16:46:43:638,-0.375,-0.0683594,1.09375,66.9375,-29.0625,-8.5,8,11,14,-53,unknown
82003682,01-01 16:46:43:682,-0.158691,0.0693359,1.06348,65.0625,7.8125,1.375,8,11,14,-53,unknown
82003742,01-01 16:46:43:742,-0.213379,0.120605,1.1167,52.75,57.5625,19.3125,9,11,14,-53,unknown
82003789,01-01 16:46:43:789,-0.342285,0.00537109,1.08301,31.5,66.8125,20.875,9,11,14,-53,unknown
82003841,01-01 16:46:43:841,-0.471191,0.0234375,0.974121,56.5,87.3125,21.4375,9,12,14,-53,unknown
82003901,01-01 16:46:43:901,-0.527344,0.0244141,0.803711,67.125,97.25,13.4375,9,12,14,-53,unknown
82003938,01-01 16:46:43:938,-0.646484,0.0546875,0.711426,61.375,100.125,9.5,9,13,14,-53,unknown
82003998,01-01 16:46:43:998,-0.73877,0.0693359,0.516602,31.8125,149.25,-1.9375,9,13,14,-53,unknown
82004042,01-01 16:46:44:42,-0.846191,0.0244141,0.312988,-1.5625,168,6.125,10,14,15,-53,unknown
82004103,01-01 16:46:44:103,-0.87793,0.0249023,0.0668945,23.9375,188.312,12.3125,10,15,15,-53,unknown
82004141,01-01 16:46:44:141,-0.941406,0.074707,-0.0878906,-1.3125,186.375,24,11,16,16,-53,unknown
82004207,01-01 16:46:44:207,-0.893066,0.11377,-0.228516,-14.0625,189.188,36.75,13,16,0,-53,unknown
82004244,01-01 16:46:44:244,-0.853027,0.103516,-0.303711,-17.0625,167.688,51.5625,14,16,1,-53,unknown
82004305,01-01 16:46:44:305,-0.875977,0.231445,-0.313965,-52.3125,123.062,48.1875,14,15,2,-53,unknown
82004343,01-01 16:46:44:343,-0.826172,0.487305,-0.435059,-98.8125,73.75,49.6875,15,15,2,-53,unknown
82004403,01-01 16:46:44:403,-0.91748,0.549805,-0.568848,-105.938,-22.5625,-37.125,14,15,2,-53,unknown
82004441,01-01 16:46:44:441,-1.13037,0.435059,-0.375488,-117.875,-79.3125,-102.438,14,15,2,-53,unknown
82004501,01-01 16:46:44:501,-1.37451,0.407227,-0.0283203,-77.5625,-61.9375,-54.125,13,16,2,-53,unknown
82004561,01-01 16:46:44:561,-1.66797,0.403809,-0.00683594,-40.375,2.0625,-5.125,13,16,2,-53,unknown
82004583,01-01 16:46:44:583,-1.74756,0.463379,-0.015625,-46.9375,5.8125,2.375,13,16,2,-53,unknown
82004664,01-01 16:46:44:664,-1.71729,0.348633,0.131348,-36.1875,-4.75,-35.3125,13,16,2,-53,unknown
82004703,01-01 16:46:44:703,-1.62061,0.263184,0.20166,-36.8125,-59.0625,-101.812,12,16,1,-53,unknown
82004763,01-01 16:46:44:763,-0.927246,-0.252441,0.496582,4.8125,-97.3125,-162.75,9,17,16,-53,unknown
82004823,01-01 16:46:44:823,-0.720215,-0.144531,0.557129,0,-103.062,-121.5,7,16,14,-53,unknown
82004860,01-01 16:46:44:860,-0.275879,-0.0458984,0.0820312,65.9375,-226.375,-179.625,7,15,14,-53,unknown
82004920,01-01 16:46:44:920,0.125488,0.869629,-0.979004,335.625,-137.688,-110.062,8,14,14,-53,unknown
82004964,01-01 16:46:44:964,-0.651367,0.768066,0.249512,107.5,-70.25,5.3125,8,13,14,-53,unknown
82005025,01-01 16:46:45:25,-0.591797,0.0654297,0.858887,5.75,-35.75,9.3125,8,13,14,-53,unknown
82005063,01-01 16:46:45:63,-0.696777,-0.0991211,0.885254,-0.9375,-34.1875,11.625,8,13,14,-53,unknown
82005123,01-01 16:46:45:123,-0.578613,0.0893555,0.833008,5.375,-37.4375,-2.75,8,13,14,-53,unknown
82005183,01-01 16:46:45:183,-0.524414,0.19873,0.809082,-23.8125,3,5.75,8,12,14,-53,unknown
82005227,01-01 16:46:45:227,-0.509277,0.0712891,0.748047,-33.625,32.5625,17.3125,8,12,14,-53,unknown
82005266,01-01 16:46:45:266,-0.494629,-0.0205078,0.727051,-39.4375,55.5625,33.1875,8,13,14,-53,unknown
82005326,01-01 16:46:45:326,-0.590332,-0.161133,0.682129,-57.8125,76.0625,52.25,8,13,14,-53,unknown
82005363,01-01 16:46:45:363,-0.647461,-0.121582,0.520508,-61.0625,90.6875,60.8125,8,13,14,-53,unknown
82005436,01-01 16:46:45:436,-0.73291,-0.12207,0.46582,-31.25,86.3125,73.625,8,14,15,-53,unknown
82005483,01-01 16:46:45:483,-0.982422,-0.151367,0.415039,-49.125,85.8125,81.8125,9,15,15,-53,unknown
82005535,01-01 16:46:45:535,-0.88916,-0.169434,0.250488,-54.875,91.3125,62.9375,9,15,16,-53,unknown
82005571,01-01 16:46:45:571,-1.24121,-0.0258789,0.290527,-21.25,71.8125,52.4375,9,15,16,-53,unknown
82005631,01-01 16:46:45:631,-0.974121,0.0185547,0.26123,-34.125,64.6875,23.8125,9,16,16,-53,unknown
82005691,01-01 16:46:45:691,-1.06104,0.148926,0.247559,-35.625,77.75,63.5625,10,16,17,-53,unknown
82005736,01-01 16:46:45:736,-1.19629,0.236816,0.0996094,-45.8125,71.125,42.8125,11,16,0,-53,unknown
82005774,01-01 16:46:45:774,-1.29639,0.333496,-0.0410156,-70.375,44,45.375,11,16,1,-53,unknown
82005835,01-01 16:46:45:835,-1.3335,0.436523,-0.00683594,-60.9375,13.0625,-7,12,16,1,-53,unknown
82005894,01-01 16:46:45:894,-1.41162,0.412598,0.195801,-36.125,-38.375,-31.125,11,16,1,-53,unknown
82005931,01-01 16:46:45:931,-1.41797,0.323242,0.271973,10.6875,-36.625,-7,11,16,0,-53,unknown
82005999,01-01 16:46:45:999,-1.5498,0.351562,0.293945,48.875,-16.5625,-1.5,11,16,0,-53,unknown
82006029,01-01 16:46:46:29,-1.53076,0.256348,0.230469,32.0625,-21.75,-22.8125,11,16,0,-53,unknown
82006089,01-01 16:46:46:89,-1.6001,0.0786133,0.319824,23.125,-63.4375,-67,10,16,17,-53,unknown
82006149,01-01 16:46:46:149,-1.29834,-0.181641,0.535645,57,-114.125,-173.062,8,16,16,-53,unknown
82006194,01-01 16:46:46:194,-1.08936,-0.658691,0.80957,84.6875,-173.25,-224.75,8,15,15,-53,unknown
82006239,01-01 16:46:46:239,0.370117,-0.194824,0.54541,78.1875,-158,-154.938,7,14,14,-53,unknown
82006299,01-01 16:46:46:299,0.601074,0.109863,-1.33789,156.438,-157.688,-153.625,7,13,14,-53,unknown
82006351,01-01 16:46:46:351,-0.441406,1.11719,0.599609,136.312,3.8125,36.25,8,12,14,-53,unknown
82006389,01-01 16:46:46:389,-0.783691,-0.630859,0.915039,-90.375,-2.8125,29.3125,8,12,14,-53,unknown
82006449,01-01 16:46:46:449,-0.694336,0.0981445,0.952148,96.375,-41.375,-5.625,8,12,14,-53,unknown
82006494,01-01 16:46:46:494,-0.513672,0.308105,0.860352,-2.5,-25.0625,-5.5,8,12,14,-53,unknown
82006557,01-01 16:46:46:557,-0.427734,0.0825195,0.708008,-50.6875,40.5625,19.1875,8,12,14,-53,unknown
82006592,01-01 16:46:46:592,-0.390625,0.09375,0.643066,-38.875,74.125,45.5,8,12,14,-53,unknown
82006651,01-01 16:46:46:651,-0.486328,-0.0791016,0.544922,-96.5,112.812,81.3125,8,13,14,-53,unknown
82006711,01-01 16:46:46:711,-0.73584,-0.315918,0.544434,-82.1875,114.938,102.25,8,14,15,-53,unknown
82006750,01-01 16:46:46:750,-0.765625,-0.180664,0.473633,-36,107.438,115.5,8,14,15,-53,unknown
82006810,01-01 16:46:46:810,-1.00098,-0.125,0.363281,-68.8125,122.25,103.25,9,15,16,-53,unknown
82006862,01-01 16:46:46:862,-1.01562,-0.0302734,0.291016,-46.125,113.75,84.3125,9,15,16,-53,unknown
82006914,01-01 16:46:46:914,-1.05469,-0.00244141,0.255371,-29.1875,109.25,71.75,10,16,17,-53,unknown
82006951,01-01 16:46:46:951,-1.02197,0.22998,0.212891,-30.375,99.75,74.25,11,16,0,-53,unknown
82007011,01-01 16:46:47:11,-1.18115,0.186035,0.123047,-18.875,88.5625,73.5,12,16,1,-68,unknown
82007052,01-01 16:46:47:52,-1.27246,0.569824,-0.0273438,-47.8125,66.25,57.375,12,16,2,-68,unknown
82007094,01-01 16:46:47:94,-1.23584,0.633789,-0.191406,-52.5625,28.875,39.6875,13,16,2,-68,unknown
82007149,01-01 16:46:47:149,-1.479,0.562012,-0.0537109,-18.4375,-69.125,-66.625,12,16,2,-68,unknown
82007214,01-01 16:46:47:214,-1.63379,0.468262,0.212891,4.875,-60,-53,12,16,1,-68,unknown
82007269,01-01 16:46:47:269,-1.63477,0.389648,0.26123,20.125,-26.6875,-50.25,11,16,1,-68,unknown
82007311,01-01 16:46:47:311,-1.54883,0.205078,0.200684,25.375,-36,-70.25,11,16,0,-68,unknown
82007371,01-01 16:46:47:371,-1.36328,0.150391,0.30957,2.5625,-107.625,-143.375,9,16,16,-68,unknown
82007412,01-01 16:46:47:412,-1.06836,-0.26416,0.483398,32.4375,-117.312,-227.5,8,15,15,-68,unknown
82007471,01-01 16:46:47:471,-0.598633,-0.318359,0.793457,105.375,-162.125,-186.125,7,14,14,-68,unknown
82007509,01-01 16:46:47:509,0.12207,0.0263672,-0.545898,73.25,-284.875,-217.938,7,13,14,-68,unknown
82007553,01-01 16:46:47:553,0.36084,0.395508,-0.600586,408.062,-101.625,-142.5,8,12,14,-68,unknown
82007628,01-01 16:46:47:628,-0.54248,-0.324707,1.02637,10.8125,-7.875,15.6875,8,12,14,-68,unknown
82007673,01-01 16:46:47:673,-0.583984,-0.356445,1.00146,16.375,-12.6875,4.75,8,12,14,-68,unknown
82007732,01-01 16:46:47:732,-0.491699,0.147949,0.890625,24.1875,-12.5625,1.3125,8,12,14,-68,unknown
82007778,01-01 16:46:47:778,-0.452637,0.0117188,0.835938,-32,20.3125,17.375,8,12,14,-68,unknown
82007831,01-01 16:46:47:831,-0.410645,0.00537109,0.722656,-52.9375,78.3125,46.875,8,12,14,-68,unknown
82007874,01-01 16:46:47:874,-0.449219,-0.149902,0.707031,-95.375,105.875,76.125,8,12,14,-68,unknown
82007928,01-01 16:46:47:928,-0.553223,-0.251953,0.57373,-80,134.5,107.5,8,13,14,-68,unknown
82007951,01-01 16:46:47:951,-0.645508,-0.251465,0.574219,-72.875,137.938,114.75,8,14,14,-68,unknown
82008033,01-01 16:46:48:33,-0.957031,-0.102539,0.393555,-21.8125,136.375,142.062,9,15,15,-68,unknown
82008071,01-01 16:46:48:71,-0.994629,-0.0249023,0.265625,-23.625,159.375,141.812,9,15,16,-68,unknown
82008131,01-01 16:46:48:131,-1.08447,0.0854492,0.212891,-1.4375,144.062,127.312,11,16,0,-68,unknown
82008191,01-01 16:46:48:191,-0.929199,0.299805,0.133789,-0.75,96.9375,125.688,12,15,1,-68,unknown
82008235,01-01 16:46:48:235,-1.0498,0.50293,0.0922852,-19.625,73.8125,122.688,13,15,2,-68,unknown
82008273,01-01 16:46:48:273,-1.02197,0.521973,-0.0361328,-13.75,79.25,102.438,13,15,2,-68,unknown
82008333,01-01 16:46:48:333,-1.04639,0.797852,-0.202148,-24.125,37.125,48.3125,13,14,3,-68,unknown
82008393,01-01 16:46:48:393,-1.15234,0.800293,-0.254395,1.5,-39,-41.5625,13,14,3,-68,unknown
82008431,01-01 16:46:48:431,-1.26562,0.720215,-0.228027,2.375,-56.9375,-65.25,13,14,2,-68,unknown
82008498,01-01 16:46:48:498,-1.38428,0.737793,-0.208008,-20.75,-58.75,-81.25,13,15,2,-68,unknown
82008551,01-01 16:46:48:551,-1.53125,0.503418,-0.0600586,-8,-69.9375,-143.438,12,16,2,-68,unknown
82008594,01-01 16:46:48:594,-1.5459,0.447754,0.228516,8.4375,-145.375,-218.375,11,16,0,-68,unknown
82008633,01-01 16:46:48:633,-1.0625,0.0253906,0.368164,1.75,-147.375,-255.438,9,16,16,-68,unknown
82008693,01-01 16:46:48:693,-0.498535,0.0151367,0.324219,30.375,-212.188,-204.375,7,15,14,-68,unknown
82008753,01-01 16:46:48:753,0.359863,0.0175781,-0.271484,110.25,-223.438,-159.625,7,13,14,-68,unknown
82008790,01-01 16:46:48:790,0.445312,0.467285,-0.433594,243.188,-135.188,-82.25,8,12,14,-68,unknown
82008850,01-01 16:46:48:850,0.304688,0.506836,0.135254,-16.1875,-32.1875,38,8,12,14,-68,unknown
82008896,01-01 16:46:48:896,0.273926,-0.0234375,0.32959,-47.9375,-21.0625,84.6875,8,12,14,-68,unknown
82008956,01-01 16:46:48:956,0.158691,-0.436035,0.677246,-21.8125,-120.312,86.625,8,11,14,-68,unknown
82008993,01-01 16:46:48:993,0.0258789,-0.753418,0.993652,-53.5,-237.188,54,8,10,15,-68,unknown
82009053,01-01 16:46:49:53,-0.243164,-0.544434,1.45312,-113.375,-357.688,1.8125,8,8,15,-68,unknown
82009097,01-01 16:46:49:97,-0.206543,-0.483398,1.60986,-143.312,-332.25,-39.875,8,7,15,-68,unknown
82009157,01-01 16:46:49:157,0.459961,-0.706055,1.69922,-79.5625,-229.375,-41.375,7,6,15,-68,unknown
82009196,01-01 16:46:49:196,0.51123,-0.507324,1.49121,-50.125,-156.312,-27.25,7,5,15,-68,unknown
82009256,01-01 16:46:49:256,0.713867,-0.361328,1.18701,9.5625,-80.9375,-24.5625,7,4,15,-68,unknown
82009293,01-01 16:46:49:293,0.787598,-0.389648,0.999023,-19.6875,-51.4375,-25.4375,7,4,15,-68,unknown
