timestamp,formatted_time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1328381,12-31 18:22:08:381,-1,0,0,-1,-1,-1,-1,-1
1328440,12-31 18:22:08:440,-1,1,-1,-1,-1,0,0,-2
1328478,12-31 18:22:08:478,0,0,-1,0,2,0,-1,-1
1328538,12-31 18:22:08:538,0,-1,-1,-1,2,0,1,-1
1328598,12-31 18:22:08:598,1,-1,1,-1,0,-1,1,0
1328636,12-31 18:22:08:636,-1,-1,-1,0,-1,1,0,0
1328696,12-31 18:22:08:696,0,1,0,3,2,1,2,-1
1328741,12-31 18:22:08:741,5,7,4,1,-4,-3,1,0
1328801,12-31 18:22:08:801,-1,-2,-2,-1,4,2,1,1
1328838,12-31 18:22:08:838,-2,-3,0,0,-2,2,2,-1
1328898,12-31 18:22:08:898,0,0,-1,0,-3,-1,0,3
1328958,12-31 18:22:08:958,-1,7,-1,2,3,1,5,1
1328996,12-31 18:22:08:996,1,-3,0,-1,-5,-5,7,6
1329056,12-31 18:22:09:56,0,0,0,1,2,2,-8,0
1329101,12-31 18:22:09:101,-2,-2,-3,-6,0,1,-3,0
1329161,12-31 18:22:09:161,1,-1,1,0,8,2,0,0
1329198,12-31 18:22:09:198,-1,-1,-1,-1,-4,-8,-1,0
1329259,12-31 18:22:09:259,-1,1,0,-3,-18,-2,0,0
1329303,12-31 18:22:09:303,0,0,-2,1,5,2,0,-1
1329364,12-31 18:22:09:364,-2,0,-1,0,2,-2,0,0
1329401,12-31 18:22:09:401,1,-1,1,0,0,6,1,1
1329461,12-31 18:22:09:461,-1,-1,-1,-2,-4,-4,-2,-2
1329521,12-31 18:22:09:521,-1,-2,1,-1,1,-2,0,-1
1329558,12-31 18:22:09:558,0,-1,-2,-1,2,3,1,1
1329617,12-31 18:22:09:617,1,0,0,-1,-4,-3,0,0
1329665,12-31 18:22:09:665,-1,0,0,1,-4,2,1,0
1329725,12-31 18:22:09:725,-1,-1,-1,-1,-3,1,-1,-1
1329762,12-31 18:22:09:762,0,0,-2,0,0,-2,0,-2
1329822,12-31 18:22:09:822,-2,-1,-2,-1,7,1,0,1
1329882,12-31 18:22:09:882,-1,0,0,-2,1,0,-4,-3
1329926,12-31 18:22:09:926,-1,0,-1,1,-11,2,1,0
1329977,12-31 18:22:09:977,1,-1,0,-2,-1,-1,-1,0
1330025,12-31 18:22:10:25,1,1,-3,-3,-1,-1,-3,0
1330085,12-31 18:22:10:85,-11,-3,0,-1,-1,-1,0,2
1330127,12-31 18:22:10:127,10,-3,-12,-2,-2,-2,0,2
1330187,12-31 18:22:10:187,-15,-9,-1,1,1,0,-8,-3
1330226,12-31 18:22:10:226,1,-1,1,-2,-4,2,8,1
1330286,12-31 18:22:10:286,-6,-1,-2,1,0,3,0,-1
1330337,12-31 18:22:10:337,-3,-3,-2,2,-1,-1,-4,1
1330385,12-31 18:22:10:385,-2,-2,-2,2,8,1,0,-2
1330443,12-31 18:22:10:443,-1,-4,-2,2,8,4,-4,-6
1330487,12-31 18:22:10:487,-2,3,7,-1,-1,4,12,10
1330540,12-31 18:22:10:540,33,6,1,1,-1,-1,0,3
1330599,12-31 18:22:10:599,9,-2,3,0,-3,-1,3,1
1330647,12-31 18:22:10:647,2,-1,-1,1,1,-2,1,9
1330685,12-31 18:22:10:685,-4,0,-1,-1,-2,0,-1,0
1330745,12-31 18:22:10:745,0,-1,1,-1,-2,-3,-2,2
1330803,12-31 18:22:10:803,-1,-1,0,0,-1,-2,1,-1
1330848,12-31 18:22:10:848,0,0,0,-2,-3,-2,-1,0
1330899,12-31 18:22:10:899,-4,0,0,0,-5,-1,0,0
1330947,12-31 18:22:10:947,-5,-1,0,-1,2,1,1,0
1331006,12-31 18:22:11:6,2,-1,1,1,-1,-1,0,0
1331045,12-31 18:22:11:45,0,0,0,0,-1,-1,1,0
1331105,12-31 18:22:11:105,0,-1,-1,-1,0,-2,-1,1
1331148,12-31 18:22:11:148,0,-1,0,-2,0,1,0,-1
1331199,12-31 18:22:11:199,0,-1,1,-1,-1,-1,0,-1
1331259,12-31 18:22:11:259,-1,-2,-1,-1,2,0,1,0
1331307,12-31 18:22:11:307,0,0,-1,-2,0,-1,0,0
1331366,12-31 18:22:11:366,-1,0,0,-2,-1,-1,-2,-1
1331409,12-31 18:22:11:409,-1,0,0,-1,0,0,0,0
1331463,12-31 18:22:11:463,0,-2,-2,0,-1,0,0,-2
1331510,12-31 18:22:11:510,5,14,2,-1,-9,-14,-7,-10
1331570,12-31 18:22:11:570,3,0,-2,-6,-7,-2,4,3
1331607,12-31 18:22:11:607,-1,-2,0,-1,-6,1,-3,2
1331667,12-31 18:22:11:667,0,-4,-1,-2,-1,6,1,0
1331711,12-31 18:22:11:711,-2,-3,-2,-1,-2,-1,-1,-1
1331771,12-31 18:22:11:771,1,0,-1,1,-1,1,0,-2
1331822,12-31 18:22:11:822,2,0,0,0,1,0,0,1
1331870,12-31 18:22:11:870,-1,0,0,0,1,1,0,-1
1331907,12-31 18:22:11:907,-1,-1,0,1,3,1,-1,-1
1331967,12-31 18:22:11:967,-1,-1,-3,-2,1,1,0,0
1332026,12-31 18:22:12:26,-3,-1,0,-2,0,-1,-1,0
1332071,12-31 18:22:12:71,-1,0,0,-4,-7,-4,-2,-2
1332122,12-31 18:22:12:122,1,-2,1,0,0,0,-1,-1
1332170,12-31 18:22:12:170,-1,-1,-1,-3,-1,-6,-2,-2
1332230,12-31 18:22:12:230,0,0,0,1,-2,-1,1,0
1332272,12-31 18:22:12:272,1,1,0,0,1,1,0,1
1332332,12-31 18:22:12:332,-2,-2,0,-2,-2,-1,-1,-1
1332372,12-31 18:22:12:372,0,-2,0,-2,-1,0,-2,0
1332431,12-31 18:22:12:431,0,0,0,-1,-4,-1,-1,0
1332468,12-31 18:22:12:468,-1,-1,0,0,-1,0,1,0
1332528,12-31 18:22:12:528,0,1,0,2,-1,-2,-2,-1
1332588,12-31 18:22:12:588,1,-2,0,1,2,0,0,1
1332632,12-31 18:22:12:632,-1,0,-1,0,0,1,-1,0
1332692,12-31 18:22:12:692,-1,-1,-1,-2,-2,0,1,0
1332731,12-31 18:22:12:731,0,0,1,-1,-4,-1,0,0
1332791,12-31 18:22:12:791,-1,-2,-5,-1,-1,-1,-1,-1
1332828,12-31 18:22:12:828,0,-4,-5,1,-1,3,0,-1
1332888,12-31 18:22:12:888,13,-6,14,1,-5,5,8,36
1332948,12-31 18:22:12:948,13,-6,3,1,3,-3,-8,3
1332993,12-31 18:22:12:993,11,2,3,3,-2,0,6,19
1333044,12-31 18:22:13:44,7,0,1,-1,3,-2,3,6
1333091,12-31 18:22:13:91,1,-1,0,-1,-4,1,1,1
1333151,12-31 18:22:13:151,5,4,1,-2,-1,-4,-2,19
1333188,12-31 18:22:13:188,-1,-1,-1,-1,-1,0,0,-6
1333248,12-31 18:22:13:248,-1,0,1,-2,1,-1,0,-3
1333308,12-31 18:22:13:308,2,-3,0,0,0,-1,0,-3
1333354,12-31 18:22:13:354,0,0,-1,-1,-1,1,-1,-2
1333391,12-31 18:22:13:391,-3,0,1,0,0,-1,0,-2
1333451,12-31 18:22:13:451,1,0,-1,-1,-1,0,-3,-1
1333488,12-31 18:22:13:488,0,-1,0,0,-1,-1,-1,-1
1333548,12-31 18:22:13:548,-23,-1,-1,-1,0,-1,-1,-1
1333608,12-31 18:22:13:608,-2,-1,-1,-1,-2,-2,-1,-1
1333654,12-31 18:22:13:654,3,-1,-1,-1,-1,-1,-2,-2
1333713,12-31 18:22:13:713,2,-2,-1,-1,-1,-3,0,-1
1333751,12-31 18:22:13:751,-2,-1,-2,-1,0,0,-1,-1
1333810,12-31 18:22:13:810,-1,0,-1,-2,0,-1,-1,1
1333855,12-31 18:22:13:855,-1,4,-1,-1,1,0,-2,-1
1333915,12-31 18:22:13:915,0,-1,-4,-2,5,1,1,2
1333967,12-31 18:22:13:967,-2,-7,0,-1,-1,1,-6,-6
1334014,12-31 18:22:14:14,2,-3,-3,-1,1,-2,5,7
1334051,12-31 18:22:14:51,2,1,-4,0,-3,-3,-2,-1
1334118,12-31 18:22:14:118,8,-1,1,3,1,1,6,8
1334170,12-31 18:22:14:170,-1,5,0,-1,-1,2,1,2
1334217,12-31 18:22:14:217,-1,1,0,-2,0,0,-2,-9
1334276,12-31 18:22:14:276,0,-2,-1,-5,-2,-10,-4,-2
1334316,12-31 18:22:14:316,1,-1,0,1,-5,-2,0,2
1334375,12-31 18:22:14:375,-18,-2,0,-2,-2,-1,-3,-24
1334426,12-31 18:22:14:426,-3,0,-2,-2,1,-1,-2,1
1334478,12-31 18:22:14:478,-4,0,-1,-2,-1,3,0,1
1334529,12-31 18:22:14:529,4,-3,-3,0,2,4,1,5
1334577,12-31 18:22:14:577,1,-2,-2,-1,9,0,-1,1
1334615,12-31 18:22:14:615,1,-1,-1,1,1,14,5,2
1334675,12-31 18:22:14:675,-2,-1,-2,-4,-7,-5,-2,1
1334733,12-31 18:22:14:733,-1,-2,1,-1,2,-3,-2,-1
1334778,12-31 18:22:14:778,0,-1,0,-1,5,-1,0,1
1334829,12-31 18:22:14:829,-3,0,-1,0,-1,-1,-1,-1
1334877,12-31 18:22:14:877,18,-1,-1,0,1,-1,-7,3
1334937,12-31 18:22:14:937,4,0,-2,0,-1,0,6,1
1334979,12-31 18:22:14:979,-9,0,-1,0,0,-2,-3,2
1335039,12-31 18:22:15:39,-5,-2,-1,-1,0,0,-1,1
1335078,12-31 18:22:15:78,-3,1,-1,-1,-1,1,0,-1
1335140,12-31 18:22:15:140,0,1,0,-1,-2,-1,-1,1
1335177,12-31 18:22:15:177,-1,0,1,0,0,0,0,0
1335242,12-31 18:22:15:242,0,1,0,0,-1,-2,-1,1
1335281,12-31 18:22:15:281,2,-1,-2,0,-3,1,-1,-1
1335341,12-31 18:22:15:341,6,5,-7,-5,-6,-3,-2,-3
1335392,12-31 18:22:15:392,-2,0,2,-1,-2,6,4,0
1335440,12-31 18:22:15:440,-1,1,0,0,-1,2,2,-4
1335498,12-31 18:22:15:498,-5,-3,0,3,1,0,-3,-1
1335537,12-31 18:22:15:537,-3,-2,1,-3,-3,-5,1,-5
1335597,12-31 18:22:15:597,-3,-1,-1,-1,-10,-4,2,2
1335648,12-31 18:22:15:648,-3,7,-2,2,-5,-1,13,-34
1335701,12-31 18:22:15:701,1,11,3,-4,-2,5,-12,20
1335740,12-31 18:22:15:740,-14,-7,0,0,1,-6,0,-24
1335800,12-31 18:22:15:800,0,-2,1,0,0,-3,2,-4
1335837,12-31 18:22:15:837,-5,-3,0,0,0,-3,1,-1
1335897,12-31 18:22:15:897,-2,0,-1,-1,-3,5,1,-2
1335941,12-31 18:22:15:941,0,-1,-1,-1,-2,-3,0,0
1336001,12-31 18:22:16:1,-1,-1,0,0,-1,-1,0,0
1336047,12-31 18:22:16:47,2,3,-1,-3,-3,0,-1,-2
1336100,12-31 18:22:16:100,-16,-2,0,0,0,-2,-1,0
1336149,12-31 18:22:16:149,16,-1,0,0,-1,2,3,1
1336202,12-31 18:22:16:202,5,3,1,-2,-2,0,-8,-4
1336254,12-31 18:22:16:254,9,-1,1,-1,-1,0,-3,-4
1336310,12-31 18:22:16:310,-2,-1,-1,1,-2,-1,2,1
1336362,12-31 18:22:16:362,3,0,0,0,0,-1,0,-2
1336400,12-31 18:22:16:400,2,-1,-3,-1,1,-1,-1,-2
1336466,12-31 18:22:16:466,-1,1,0,-1,-2,0,0,-3
1336503,12-31 18:22:16:503,-2,0,-2,-1,-1,0,-1,-1
1336554,12-31 18:22:16:554,0,-2,-1,0,-1,0,1,-3
1336614,12-31 18:22:16:614,0,-1,-1,0,-2,0,0,-1
1336662,12-31 18:22:16:662,-2,0,0,-1,-1,1,-2,0
1336720,12-31 18:22:16:720,1,0,-2,0,0,0,1,-1
1336760,12-31 18:22:16:760,0,0,-1,1,0,-1,0,0
1336818,12-31 18:22:16:818,-1,0,0,0,0,0,-1,0
1336869,12-31 18:22:16:869,1,-1,-2,-2,0,-1,-1,-2
1336923,12-31 18:22:16:923,-1,-1,-2,0,2,0,0,-2
1336960,12-31 18:22:16:960,-1,-2,-1,1,0,0,-2,0
1337020,12-31 18:22:17:20,6,3,-1,1,0,-1,0,0
1337066,12-31 18:22:17:66,-5,-3,1,-1,-2,0,0,2
1337118,12-31 18:22:17:118,3,-2,-1,-2,-2,0,-1,-2
1337178,12-31 18:22:17:178,-1,-2,0,-1,1,2,0,0
1337223,12-31 18:22:17:223,0,-1,-2,0,0,0,0,0
1337282,12-31 18:22:17:282,0,0,-2,-2,-1,-1,1,-1
1337320,12-31 18:22:17:320,-1,-1,0,1,-1,0,0,-1
1337380,12-31 18:22:17:380,-1,0,-1,-1,0,-1,1,0
1337418,12-31 18:22:17:418,0,0,-1,-1,-1,-2,-2,0
1337480,12-31 18:22:17:480,2,1,-1,-1,-1,-1,0,-1
1337538,12-31 18:22:17:538,-1,1,-1,0,-2,0,-1,1
1337583,12-31 18:22:17:583,-1,0,-1,0,1,1,-2,0
1337629,12-31 18:22:17:629,1,-1,-1,-1,0,-1,0,1
1337680,12-31 18:22:17:680,1,1,0,1,0,-1,1,1
1337741,12-31 18:22:17:741,-3,-2,-3,-6,8,0,-1,1
1337785,12-31 18:22:17:785,-4,-2,-4,-3,8,-5,-1,-1
1337845,12-31 18:22:17:845,2,0,1,-2,-8,-2,0,-2
1337897,12-31 18:22:17:897,-1,-3,0,-1,2,-1,0,0
1337943,12-31 18:22:17:943,-3,0,-2,-2,-1,-1,2,1
1337980,12-31 18:22:17:980,3,2,2,-2,-2,2,3,2
1338040,12-31 18:22:18:40,-4,5,10,5,1,3,-11,-12
1338100,12-31 18:22:18:100,-3,-1,0,5,0,0,4,2
1338146,12-31 18:22:18:146,-6,1,0,0,-1,3,25,-5
1338206,12-31 18:22:18:206,4,-2,-2,1,0,-4,-3,-1
1338243,12-31 18:22:18:243,-4,-1,0,0,1,-1,-3,-8
1338304,12-31 18:22:18:304,3,-1,-1,0,0,1,9,4
1338350,12-31 18:22:18:350,-1,0,0,-1,-3,-7,-3,-4
1338400,12-31 18:22:18:400,0,-2,-2,-1,-1,0,0,0
1338461,12-31 18:22:18:461,1,-1,-1,0,0,1,1,0
1338513,12-31 18:22:18:513,0,0,0,-1,0,0,-1,-4
1338544,12-31 18:22:18:544,-1,-1,1,-2,0,0,-1,1
1338609,12-31 18:22:18:609,0,0,0,0,-3,0,0,0
1338665,12-31 18:22:18:665,-1,-1,0,0,2,0,-1,0
1338708,12-31 18:22:18:708,-2,-1,1,-1,-1,-2,0,0
1338768,12-31 18:22:18:768,1,0,0,-1,1,0,-2,1
1338819,12-31 18:22:18:819,-1,-2,1,-2,-1,-1,0,-1
1338867,12-31 18:22:18:867,-1,0,0,0,-1,-1,-1,0
1338909,12-31 18:22:18:909,0,1,-2,-2,-1,-1,0,-1
1338969,12-31 18:22:18:969,0,0,-1,0,0,1,0,0
1339009,12-31 18:22:19:9,-2,-1,1,1,-1,-1,0,-2
1339070,12-31 18:22:19:70,-1,-1,0,-1,-1,0,-2,0
1339107,12-31 18:22:19:107,0,-2,0,-1,-1,-1,0,0
1339167,12-31 18:22:19:167,-1,0,0,-1,0,0,0,1
1339225,12-31 18:22:19:225,-1,-1,1,-1,-1,-1,-1,-1
1339271,12-31 18:22:19:271,-1,-2,-2,-1,-2,-2,-1,-1
1339322,12-31 18:22:19:322,6,8,-3,4,0,-1,1,0
1339369,12-31 18:22:19:369,-3,-8,-2,-3,0,-2,-1,-1
1339429,12-31 18:22:19:429,1,-13,-13,-5,-5,-3,0,-2
1339467,12-31 18:22:19:467,-1,3,6,3,2,1,-1,0
1339527,12-31 18:22:19:527,-3,-5,-2,0,1,-1,-1,-1
1339570,12-31 18:22:19:570,-2,-3,-1,-3,-1,-1,-1,1
1339630,12-31 18:22:19:630,0,1,-3,-1,4,0,-1,-1
1339682,12-31 18:22:19:682,1,0,0,-1,0,-2,-2,1
1339729,12-31 18:22:19:729,-2,1,-1,-2,-1,-1,0,-1
1339772,12-31 18:22:19:772,1,-1,-1,-1,-1,1,-1,0
1339832,12-31 18:22:19:832,0,-1,-1,0,-1,0,0,1
1339884,12-31 18:22:19:884,1,-2,-1,0,-1,1,-3,2
1339932,12-31 18:22:19:932,0,-2,-1,-1,1,0,1,-1
1339990,12-31 18:22:19:990,-3,0,0,0,-1,-1,-1,0
1340029,12-31 18:22:20:29,-1,-1,-1,-1,2,0,0,-1
1340089,12-31 18:22:20:89,-1,-1,-1,-2,-1,-1,-1,-2
1340133,12-31 18:22:20:133,0,0,0,-1,-2,-1,0,0
1340193,12-31 18:22:20:193,-1,-1,-2,-1,-1,0,-1,-1
1340244,12-31 18:22:20:244,1,-1,-1,-1,-1,-1,-2,-1
1340292,12-31 18:22:20:292,-1,0,-1,0,-2,-1,0,-1
1340329,12-31 18:22:20:329,1,-1,1,0,-1,-1,-1,1
1340389,12-31 18:22:20:389,0,0,-1,0,-2,-2,0,-1
1340449,12-31 18:22:20:449,1,-1,0,0,-1,0,0,-2
1340493,12-31 18:22:20:493,0,-2,-2,-1,0,-1,-1,-1
1340544,12-31 18:22:20:544,0,0,-1,0,-2,-1,-1,0
1340592,12-31 18:22:20:592,-3,-2,4,0,-2,0,-1,-2
1340652,12-31 18:22:20:652,-2,-2,-9,-9,-9,-2,-2,-2
1340689,12-31 18:22:20:689,0,21,7,11,1,3,1,0
1340757,12-31 18:22:20:757,-8,23,-10,-1,-16,-4,-2,-1
1340807,12-31 18:22:20:807,3,0,3,-1,-1,1,-1,2
1340854,12-31 18:22:20:854,2,-6,0,3,1,-3,0,1
1340892,12-31 18:22:20:892,-1,-4,-2,-1,2,0,0,-1
1340952,12-31 18:22:20:952,1,-2,-1,0,0,-4,-1,-1
1341012,12-31 18:22:21:12,-1,0,0,2,-1,0,2,1
1341055,12-31 18:22:21:55,1,-2,1,0,-2,-1,0,-1
1341107,12-31 18:22:21:107,-3,-2,-2,0,0,-1,-1,-2
1341154,12-31 18:22:21:154,-1,-3,0,-1,-1,-1,0,-1
1341214,12-31 18:22:21:214,0,0,0,-1,0,0,-3,-1
1341259,12-31 18:22:21:259,-2,1,-1,-1,-2,-1,0,-1
1341312,12-31 18:22:21:312,-1,-1,0,-1,3,0,-3,0
1341370,12-31 18:22:21:370,-1,1,-1,0,-3,0,0,1
1341415,12-31 18:22:21:415,1,0,1,0,-1,-1,-1,0
1341453,12-31 18:22:21:453,0,0,0,-1,-1,-1,0,1
1341513,12-31 18:22:21:513,-3,-1,-2,0,-2,-1,-2,-2
1341573,12-31 18:22:21:573,1,0,-1,-1,0,-1,1,-1
1341610,12-31 18:22:21:610,-1,-1,-3,-1,-1,-1,1,-1
1341670,12-31 18:22:21:670,-1,2,-3,1,0,0,1,-1
1341715,12-31 18:22:21:715,0,-11,-11,-2,-4,0,-1,-1
1341775,12-31 18:22:21:775,-2,-14,2,-30,-29,-4,-2,0
1341813,12-31 18:22:21:813,-3,0,1,7,65,4,-1,0
1341873,12-31 18:22:21:873,-8,14,10,22,17,16,6,2
1341933,12-31 18:22:21:933,6,2,0,-7,-20,-1,-3,-2
1341970,12-31 18:22:21:970,7,3,3,0,-4,-2,-1,1
1342030,12-31 18:22:22:30,3,-1,-2,-2,-5,-1,0,-1
1342075,12-31 18:22:22:75,1,-1,-1,-1,0,-2,-1,0
1342135,12-31 18:22:22:135,0,0,-1,-1,-1,-1,-2,0
1342173,12-31 18:22:22:173,0,-1,0,-1,-2,-1,1,-1
1342233,12-31 18:22:22:233,1,0,2,0,1,1,1,-1
1342270,12-31 18:22:22:270,0,0,1,1,-1,3,1,0
1342330,12-31 18:22:22:330,0,-2,0,-1,2,0,1,0
1342389,12-31 18:22:22:389,-4,0,-1,0,-2,2,-2,0
1342436,12-31 18:22:22:436,0,0,-2,0,1,-1,-1,-1
1342495,12-31 18:22:22:495,0,-1,1,-1,-1,-1,1,0
1342533,12-31 18:22:22:533,-2,0,-1,-1,-2,-2,-3,0
1342593,12-31 18:22:22:593,0,0,0,-2,1,0,-1,0
1342637,12-31 18:22:22:637,-3,-1,-1,-1,-1,-1,0,-1
1342697,12-31 18:22:22:697,0,0,0,0,-1,0,0,-1
1342736,12-31 18:22:22:736,0,-1,2,0,0,0,-1,-1
1342796,12-31 18:22:22:796,0,-1,-1,0,-2,0,0,0
1342833,12-31 18:22:22:833,0,0,-2,0,0,-1,0,-1
1342893,12-31 18:22:22:893,0,-2,-1,0,0,-2,-2,-1
1342953,12-31 18:22:22:953,0,-1,-1,-1,0,0,0,0
1342998,12-31 18:22:22:998,-2,-1,1,1,1,0,0,-2
1343036,12-31 18:22:23:36,-1,-2,-1,0,0,-1,0,-2
1343097,12-31 18:22:23:97,0,1,-2,-1,-2,-1,-2,0
1343157,12-31 18:22:23:157,-2,-1,-2,-1,0,-1,1,0
1343200,12-31 18:22:23:200,-3,-2,-1,-1,0,1,0,0
1343260,12-31 18:22:23:260,-2,-2,-1,0,-2,1,-2,0
1343311,12-31 18:22:23:311,-1,-1,0,0,-4,-1,-2,-1
1343359,12-31 18:22:23:359,-2,0,-1,0,4,0,0,0
1343397,12-31 18:22:23:397,1,-1,0,-1,-2,-3,-1,-2
1343462,12-31 18:22:23:462,-2,-2,-1,-1,-1,-3,-1,0
1343500,12-31 18:22:23:500,5,0,-2,1,1,1,0,0
1343552,12-31 18:22:23:552,-1,-1,1,-1,-1,-2,0,0
1343599,12-31 18:22:23:599,-2,-2,0,-1,-1,-1,-1,-1
1343659,12-31 18:22:23:659,1,-1,-2,0,-1,0,-1,2
1343718,12-31 18:22:23:718,0,-1,1,-3,-1,-1,0,-1
1343762,12-31 18:22:23:762,-1,0,0,0,1,-1,-2,1
1343814,12-31 18:22:23:814,-1,0,-2,0,-1,-2,1,-1
1343862,12-31 18:22:23:862,-1,0,-1,-1,-1,0,0,0
1343920,12-31 18:22:23:920,0,-2,0,0,2,0,-1,0
1343959,12-31 18:22:23:959,-1,-1,0,1,0,-1,-1,-1
1344019,12-31 18:22:24:19,-1,0,0,0,-2,-2,0,0
1344063,12-31 18:22:24:63,-1,0,-2,-2,0,0,-2,-1
1344123,12-31 18:22:24:123,0,-1,-1,0,-1,-1,0,0
1344162,12-31 18:22:24:162,2,0,-1,-2,0,1,-1,-1
1344222,12-31 18:22:24:222,0,0,1,0,-1,-1,0,-2
1344259,12-31 18:22:24:259,0,-1,-2,1,0,1,-1,-1
1344319,12-31 18:22:24:319,0,-1,1,0,-1,-1,0,-1
1344379,12-31 18:22:24:379,-1,0,0,-1,0,1,-3,0
1344423,12-31 18:22:24:423,0,0,1,-1,-1,-2,0,-1
1344483,12-31 18:22:24:483,-2,-1,-1,1,-2,0,-1,-2
1344534,12-31 18:22:24:534,1,-1,0,-1,-3,2,0,1
1344582,12-31 18:22:24:582,0,-1,-1,-1,0,0,0,-1
1344624,12-31 18:22:24:624,0,0,0,0,0,-1,0,0
1344684,12-31 18:22:24:684,0,1,0,0,0,0,0,0
1344737,12-31 18:22:24:737,-2,0,-1,0,-1,-2,0,0
1344784,12-31 18:22:24:784,0,-3,-3,-1,-1,0,0,0
1344843,12-31 18:22:24:843,-1,0,-1,-1,-1,-1,-1,0
1344882,12-31 18:22:24:882,0,0,-1,-1,-2,-2,1,0
1344940,12-31 18:22:24:940,-1,-1,-1,0,0,0,0,-1
1344985,12-31 18:22:24:985,0,0,1,-2,-1,1,-1,1
1345045,12-31 18:22:25:45,-2,-1,0,-1,-1,0,-1,-1
1345097,12-31 18:22:25:97,-1,0,0,1,2,0,-2,0
1345144,12-31 18:22:25:144,0,1,0,-1,1,0,0,-1
1345203,12-31 18:22:25:203,0,0,-1,0,-3,-1,0,-1
1345242,12-31 18:22:25:242,-1,-1,0,0,0,-2,-1,1
1345302,12-31 18:22:25:302,0,0,-2,-1,-2,1,-2,0
1345345,12-31 18:22:25:345,0,1,-2,-2,0,-1,-1,-1
1345405,12-31 18:22:25:405,-1,0,-1,0,1,-1,0,0
1345456,12-31 18:22:25:456,-2,-2,-1,-2,0,0,-1,-1
1345504,12-31 18:22:25:504,-1,0,-1,0,0,-1,-1,0
1345563,12-31 18:22:25:563,1,1,0,-1,-1,-2,0,-1
1345607,12-31 18:22:25:607,1,0,0,-3,-5,-3,0,0
1345660,12-31 18:22:25:660,-2,-1,-1,-2,-1,-1,-1,-1
1345707,12-31 18:22:25:707,-2,-3,-1,0,1,1,1,0
1345765,12-31 18:22:25:765,0,-1,-1,-1,0,-1,0,-1
1345804,12-31 18:22:25:804,-2,0,0,0,-1,0,0,-1
1345864,12-31 18:22:25:864,1,0,0,0,-1,-1,0,-1
1345908,12-31 18:22:25:908,0,1,-2,0,0,-1,0,0
1345968,12-31 18:22:25:968,-1,0,-2,0,0,-1,-1,0
1346005,12-31 18:22:26:5,1,0,0,-1,-1,-1,0,-1
1346065,12-31 18:22:26:65,-2,-1,0,-1,0,-4,1,0
1346125,12-31 18:22:26:125,-1,0,-1,-2,0,-1,-1,-2
1346163,12-31 18:22:26:163,1,-1,0,-1,-1,-1,-1,-1
1346223,12-31 18:22:26:223,0,1,1,-1,0,0,0,1
1346267,12-31 18:22:26:267,-2,0,-2,-1,1,-1,0,0
1346326,12-31 18:22:26:326,0,-1,-2,0,-3,-1,0,-1
1346379,12-31 18:22:26:379,-1,-3,-1,0,0,-2,-2,-2
1346425,12-31 18:22:26:425,0,0,0,-1,-1,-1,-1,0
1346463,12-31 18:22:26:463,-1,-2,0,-1,0,-1,-1,-1
1346530,12-31 18:22:26:530,-1,1,-3,0,-2,0,0,-1
1346583,12-31 18:22:26:583,-1,-1,-1,-2,0,-1,-1,-1
1346627,12-31 18:22:26:627,-1,-1,-1,1,0,-1,1,-1
1346665,12-31 18:22:26:665,0,0,-1,-1,-1,0,0,-1
1346725,12-31 18:22:26:725,-1,1,1,-1,0,-1,0,-1
1346784,12-31 18:22:26:784,-1,-1,2,-1,-1,1,-1,-1
1346823,12-31 18:22:26:823,-1,2,-1,0,-1,0,0,0
1346883,12-31 18:22:26:883,1,-2,-1,-1,1,-2,0,1
1346928,12-31 18:22:26:928,-2,0,1,-3,-1,0,-1,-3
1346988,12-31 18:22:26:988,1,1,1,0,-4,1,-1,1
1347025,12-31 18:22:27:25,0,-3,-1,-2,-1,1,-1,0
1347085,12-31 18:22:27:85,-1,-1,-1,-1,-1,-1,-2,0
1347130,12-31 18:22:27:130,0,0,0,0,-1,0,0,-1
1347190,12-31 18:22:27:190,0,0,-1,-1,-1,1,0,-1
1347242,12-31 18:22:27:242,0,-1,0,1,0,1,1,-1
1347288,12-31 18:22:27:288,-2,0,-1,0,-2,-2,-1,-1
1347325,12-31 18:22:27:325,2,-2,-2,-1,1,-1,1,1
1347386,12-31 18:22:27:386,1,0,-1,-2,0,-1,-1,-2
1347445,12-31 18:22:27:445,-1,0,2,0,-1,-2,-1,1
1347491,12-31 18:22:27:491,0,-1,-2,0,-1,-1,0,0
1347550,12-31 18:22:27:550,-1,0,-1,0,1,-1,-1,-1
1347589,12-31 18:22:27:589,-2,0,0,0,-1,1,-2,0
1347649,12-31 18:22:27:649,0,-1,-1,-2,0,-1,0,1
1347693,12-31 18:22:27:693,-3,-1,0,-1,-1,-1,0,-1
1347744,12-31 18:22:27:744,-1,-1,-2,-1,-1,-1,-2,1
1347769,12-31 18:22:27:769,-1,-1,0,0,1,1,-1,1
1347829,12-31 18:22:27:829,0,0,-1,1,0,0,1,-2
1347889,12-31 18:22:27:889,-1,-1,-2,-1,-1,-1,-2,-3
1347949,12-31 18:22:27:949,-2,-1,0,0,-1,-3,-1,0
1348009,12-31 18:22:28:9,0,-2,-1,0,0,0,0,0
1348053,12-31 18:22:28:53,0,0,-1,-4,-4,-6,-3,-2
